Review_Text,Review_Text_Processed,Actual_Label,Predicted_Label,prob_Negative,prob_Neutral,prob_Positive
"ga tau mo ngomong apa lagi,itu yang protes notif pada ga bunyi alhasil orderan pada batal otomatis buanyaakkk banget kok yaa ga dirubah to sistemnyaa,jangan cuma nyuruh meningkatkan performa penerimaan,notifmu itu lho yang g bunyiiii,gmana mo nerima orderan cobaa",tidak tau mo ngomong protes notif tidak bunyi alhasil order batal otomatis buanyaakkk banget yaa tidak rubah to sistemnyaa jangan nyuruh tingkat performa terima notifmu lho bunyiiii gmana mo nerima order cobaa,Negative,Neutral,0.38286527423117606,0.6097161979058993,0.007418527862924685
ready .. so yummmy,ready so yummmy,Positive,Negative,0.4490325996846,0.21324612308916455,0.3377212772262354
"Sy user baru, mencoba grabmerchant dan gobiz. Untuk grab merchant aplikasi nya ribet sangat pengaturannya dan berjalan cukup lambat, tidak bisa digunakan dalam 2 hp, sangat payah, dan 1 lagi sudah aktif dan siap jualan, ternyata di keyword pencairan grabfood, tidak muncul, harus menggunakan link dan dikirim keteman2 baru bisa pesan, sungguh disayangkan aplikasi ini tidak membantu. Untuk gobiz tdk sy temui kendala diatas, user baru malah dibantu promo diskon 35% , pesanan langsung masuk ga ribet",sy user coba grabmerchant gobiz grab merchant aplikasi ribet atur jalan lambat tidak hp payah aktif jual keyword cair grabfood tidak muncul link keteman2 sungguh sayang aplikasi tidak bantu gobiz tidak sy temu kendala atas user bantu promo diskon pesan tidak ribet,Negative,Neutral,0.41023096380696594,0.5897259453188978,4.309087413623184e-05
"Klo bisa kaya aplikasi tetangga sebelah dong...walaupun jam buka tutup sudah diatur tapi tetap kita yg open close aplikasi nya jangan otomatis. Giliran toko lg tutup tiba"" aplikasi toko sedang terbuka, kan bukan reputasi driver aja yg jelek tapi resto juga jelek... kan gara"" lupa cek aplikasi jam operasional yg terbuka otomatis jadi ribut sama driver.tolong dong di update cara jam bukanya jgn otomatis gitu,namanya manusia gk lepas dari lupa dan kesalahan..",klo kaya aplikasi tetangga belah buka tutup atur open close aplikasi jangan otomatis gilir toko lg tutup aplikasi toko buka bukan reputasi driver jelek resto jelek gara lupa cek aplikasi operasional buka otomatis ribut driver tolong update buka jgn otomatis gitu nama manusia tidak lepas lupa salah,Neutral,Negative,0.6955147233219562,0.304410456324428,7.482035361587355e-05
tidak bunyi sama sekali ketika dapat Order,tidak bunyi,Neutral,Negative,0.5850195927292514,0.41432544549869754,0.0006549617720510623
"Tolong lebih di parbaiki lgi,masa GK bisa di batalkan dari resto,gmna klostok makaa abis,masa kita harus n TLP pembeli medig klo aktip,,di ganti menu baru komplain",tolong parbaiki lgi tidak batal resto gmna klostok makaa abis tlp beli medig klo aktip ganti menu komplain,Negative,Neutral,0.09784951764508852,0.901319548907761,0.0008309334471505222
aplikasinya tidak otomatis langsung bisa terima order nyangkut dulu ke halaman lain.terlalu berbelit harus email dlu ke CS setiap buka akun di handphone lain tidak seperti aplikasi pesaingnya.,aplikasi tidak otomatis nyangkut halaman belit email dlu cs buka akun handphone tidak aplikasi saing,Neutral,Negative,0.5739127040153058,0.4241898011328667,0.0018974948518275263
"Kenapa susah sekali dapat driver kalo ada pesanan 1orang sampe di batalkan, kalo ada pesanan 2 orang yg pertama ke dorong langsung dapat driver. Pdhl driver sliweran depan rumah tp knp setiap order kebanyakan ga dapat sampai otomatis dibatalkan sama aplikasi",susah driver kalo pesan 1orang sampe batal kalo pesan dorong driver pdhl driver sliweran rumah knp banyak tidak otomatis batal aplikasi,Negative,Neutral,0.44679388163576134,0.5518982379090115,0.0013078804552270214
"Saya beri bintang 3 dulu ya karna msh byak kekurang. Dan alhamdulillah di awal bulan ada orderan cuma akhir bulan ga sm sekali ya mungkin habis promonya atau gimana dan untuk kekurangnya grab jika di batalkan oleh driver dan ga ada kompensensi untuk ganti yg sudah di buat pesanan, sudah bagus bisa melacak driver walau terkadang eror dan bisa chat dengan konsumen.. lebih di banyakin lagi promonya agar konsumen trus bli ke resto kami...",bintang byak kurang alhamdulillah order tidak sm habis promonya gimana kurang grab batal driver tidak kompensensi ganti pesan bagus lacak driver terkadang eror chat konsumen banyakin promonya konsumen trus bli resto,Neutral,Negative,0.5153010558562343,0.48346954280446264,0.001229401339303056
3 hari pencairan tidak masuk2 sudah bikin laporan tanggapannya malah ditutup/terselesaikan. piye iki danane nyangkut kemanaa,cair tidak masuk2 bikin lapor tanggap tutup selesai piye iki danane nyangkut kemanaa,Neutral,Negative,0.6550925943381389,0.3373332864458352,0.00757411921602576
"Mohon maaf kenapa notifikasi selalu telat bunyi padahal sudah saya setting dan HP saya juga gak jadul jadul amat seharusnya bukan dri HP, imbasnya adalah driver pas datang, makanan belum jadi, kasian nunggunya lama, tolong diperbaiki ya Grab, kalau sudah ok saya kasih bintang 5 lagi, trims",maaf notifikasi telat bunyi setting hp tidak jadul jadul bukan dri hp imbas driver pas makan belum kasi nunggunya tolong baik grab ok kasih bintang trims,Neutral,Negative,0.5968603649919157,0.4011305090295747,0.0020091259785095733
Waitresnya kurang,waitresnya,Neutral,Positive,0.19657620139046245,0.35980938759168685,0.44361441101785065
sering bgt pencairan dana telat. jam 11 dana baru cair. pdhl buat beli kebutuhan pokok di pagi harinya,banget cair dana telat dana cair pdhl butuh pokok pagi hari,Neutral,Negative,0.6374324598353637,0.3248333125356898,0.03773422762894654
"we have been here on weekend afternoon for makan siang as we want to have a authentic chinese. nice suasana, less crowded & peaceful environment. warmly welcomed by staf. coming to food as we have kid with us, so the dishes we ordered were of less spice. ordered some veg soup, couple of starters. i must say veg soup was made to perfection, full marks. we didn't like starters; honey potato was too much on sweeter side than it should be & babycorn starter has no rasa (no salt, no spice). but again main course specially egg fried rice was very nice & enak (could have ordered a bit more spicy one; bcoz it was infromed to us when ordering about the spice level but we ignored, so no complaints). over all pengalaman baik, but spicy levels are far less :) suasana - 4/5 cleanliness - 5/5 pelayanan - 5/5 food (starters) - 2/5 food (main course) - 4/5 tip: do check for spicy levels before ordering!!",we have been here on weekend afternoon for makan siang as we want to have authentic chinese nice suasana less crowded peaceful environment warmly welcomed by staf coming to food as we have kid with us so the dishes we ordered were of less spice ordered some veg soup couple of starters must say veg soup was made to perfection full marks we didn like starters honey potato was too much on sweeter side than it should be babycorn starter has no no salt no spice but again main course specially egg fried rice was very nice could have ordered bit more spicy one bcoz it was infromed to us when ordering about the spice level but we ignored so no complaints over all alam but spicy levels are far less suasana cleanliness layan food starters food main course tip do check for spicy levels before ordering,Neutral,Positive,0.0633708091320156,0.4150002852916463,0.5216289055763381
Riwayat pencairan tak tampil...gmn ini,riwayat cair tak tampil gmn,Negative,Neutral,0.46710992243769106,0.5263301861037404,0.00655989145856881
kenapa kalau habis hujan banyak driver ngak.mau anter penumpang ataupun makanan padahal ngk hujan.lagi kenapa nolak.rezeki saat hujan,habis hujan driver ngak anter tumpang makan ngk hujan nolak rezeki hujan,Neutral,Negative,0.5370534950477915,0.39011337081910286,0.07283313413310563
"Sepi padahal sudah promo 50%. Dan fitur ads manager di aplikasi saya ga ada, susah buat ikut promo. Sudah laporan 3x jawabannya selalu tunggu dan tunggu. Tolong pihak grab berlaku adil sy juga mau usaha.",sepi promo fitur ads manager aplikasi tidak susah promo lapor 3x jawab tunggu tunggu tolong grab laku adil sy usaha,Neutral,Negative,0.6163824603351247,0.38305125877434393,0.0005662808905314476
starters were good and especially tandoori items were best of the menu curries were just okay and biryani is a very a big disappointment.never try it. pelayanan is good and staf is very sopan.,starters were good and especially tandoori items were best of the menu curries were just okay and biryani is very big disappointment never try it layan is good and staf is very sopan,Neutral,Positive,0.011227648604119072,0.08155763932939736,0.9072147120664835
Entah sudah brp puluh kali beli ini.. 😂 sudah jd member alias pelanggan tetap,brp puluh member alias langgan,Positive,Neutral,0.038522185196272075,0.497409654711392,0.4640681600923358
"susah banget buat alamat resto, tidak tepat mulu titik koordinatnya,, driver grab merchant jd bingung nyari alamat,, padahal di Shop**part*** dan Gobi*, alamtanya sesuai dan titiknya tepat.",susah banget alamat resto tidak mulu titik koordinat driver grab merchant bingung nyari alamat shop part gob alamtanya sesuai titik,Negative,Neutral,0.140230888715499,0.8594168724525957,0.0003522388319054524
"Steaknya enak sekali, pelayanan cepat, parkir mobil memang agak susah, terbatas sekali, meskipun sudah ada area kantong parkir khusus masih tidak muat, tetapi ada tukang parkir yg selalu sigap mengarahkan parkir di mana, akhirnya dapat di depan ruko seberang.",steaknya layan cepat parkir mobil susah batas area kantong parkir tidak muat tukang parkir sigap arah parkir ruko seberang,Positive,Neutral,0.29189940044388923,0.37890030640011224,0.3292002931559986
Sekarang drver bisa nge cancel orderan dengan alasan stok habis padahal driver belum sampai resto. Saya sebagai pihak resto udah bikin hidangan pas udah jadi malah muncul notif orderan di batalkan wkwk lucu bgt,drver nge cancel order alas stok habis driver belum resto resto udah bikin hidang pas udah muncul notif order batal wkwk lucu banget,Negative,Neutral,0.41644937185425257,0.5812890406031084,0.0022615875426390316
saya beli burger tapi ga dikasih saosnya,burger tidak kasih saosnya,Neutral,Negative,0.5469892993411105,0.35461155657860954,0.09839914408027994
"Saran dong, untuk jumlah stok makanan bisa otomatis berkurang ketika ada pesanan masuk dan diterima oleh penjual. Jadi misalkan stok hari ini ada 30 porsi, bisa secara otomatis berkurang ketika orderan pelanggan diterima resto. Jadi penjual ga perlu nolak pesanan karena stok habis secara manual. Jadi agak kurang efisien kalo penjual harus cek stok sebelum terima pesanan. Thanks.",saran stok makan otomatis kurang pesan terima jual stok porsi otomatis kurang order langgan terima resto jual tidak nolak pesan stok habis manual efisien kalo jual cek stok pesan terima kasih,Neutral,Negative,0.4892990084959785,0.4740022791767483,0.03669871232727314
"Kualitas:lumayan Pengiriman:lumayan cepat Harga:bagus Bagus, gak ada cacat apapun. Simpan air panas jam 10 pagi jam 3 sore masih hangat",kualitas lumayan kirim lumayan cepat harga bagus bagus tidak cacat apa simpan air panas pagi sore hangat,Negative,Positive,0.19614377284064247,0.037150950491652374,0.7667052766677053
"Saya agak kecewa pesanan saya tidak sesuai dgn yg saya pesan seharusnya beef n chicken burger tapi yg datang chicken burger semua n saya pesan kentang goreng juga gak ada pas sampai, padahal saya bayar full",kecewa pesan tidak sesuai beef chicken burger chicken burger kentang goreng tidak pas bayar full,Neutral,Negative,0.6737376809062549,0.2939192957373438,0.03234302335640133
Ok tapi biasa aja,ok,Neutral,Positive,0.08172332960104765,0.2560915194174193,0.6621851509815331
pesen lv 1 tapi rasanya kayak lv 3. cabe banyak bgttttt 😭 harusnya ga sbanyak ini biasanya kalau lv 1,sen lv kayak lv cabe bgttttt tidak sbanyak lv,Negative,Positive,0.3486441165243126,0.2912077569085365,0.36014812656715095
Aneh. Kenapa akun saya tiba tiba logout pas ada orderan masuk gk bisa login kembali. Sangat merugikan untuk performa resto. Dan kasian driver pada datang tapi tidak bisa melihat pin orderan. Saat coba untuk login kembali selalu gagal,aneh akun logout pas order tidak login rugi performa resto kasi driver tidak pin order coba login gagal,Negative,Neutral,0.48962735624985826,0.5092211668192955,0.00115147693084617
Klw bisa menu nya jgn di ubah ubah mulu. Jadi belajar ber xx,klw menu jgn ubah ubah mulu ajar ber xx,Neutral,Negative,0.543523125136698,0.40975589996719797,0.04672097489610407
Saya kasih 3,kasih,Neutral,Positive,0.006378499668710019,0.1927591516286347,0.8008623487026554
gagang tlp ny patah,gagang tlp ny patah,Neutral,Negative,0.5920459954800075,0.3818181524789483,0.026135852041044242
"Yg sebelah kanan ga bisa pas di telinga, udh dicoba 4 org,,hasilx sama ga bisa pas jadi dengarx ga maksimal",belah kanan tidak pas telinga coba org hasilx tidak pas dengarx tidak maksimal,Neutral,Negative,0.4940067052453925,0.4820309292773459,0.02396236547726164
Haii gobizzz semakin lama semakin gak menjanjikan omset nyaa yaaaa. Kalau orderan sepii langsung deh rating turun gak kira kira. Jadi penilaian rating tergantung dari pesanan yg masuk yaa bukan dari segi kualitan rasa makanan. Rating di turunin gimana pelanggan mau pesan kalau gak ada yg pesan rating semakin di turunin dari gobiz 👎,hai gobizzz tidak janji omset nyaa yaaaa order sepi rating turun tidak nilai rating gantung pesan yaa bukan segi alit makan rating turunin gimana langgan tidak rating turunin gobiz,Negative,Neutral,0.34032552213568795,0.6590338713283397,0.0006406065359725714
"Apk parah toko g jelas tiba2 hilang g bisa di cari report ke CS cmn bilang aku. Baik2 saja g ada maslah Hello makany gwa laporan brrti ada maslah kalo kagak ada mslah buat apa laporan juga. Udah tau gwa dah g ada orderan masuk2 biasanya rame ini hilang mana bikin menu tambah menu susah bgt mesti nunggu berhari2 berminggu minggu menu g rubah rubah ada rubah malah kehapus yg dulunya ngaco parah, di suruh jualan tapi ribet bgt emang admin tau apa maslah setting menu paham jg g mkany mnu slah trus",apk parah toko tiba2 hilang cari report cs cmn bilang baik2 mas makany gwa lapor brrti mas kalo kagak mslah lapor udah tau gwa dah order masuk2 rame hilang bikin menu menu susah banget mesti nunggu berhari2 minggu menu rubah rubah rubah hapus dulunya ngaco parah suruh jual ribet banget emang admin tau mas setting menu paham mkany mnu slah trus,Neutral,Negative,0.9269618770221544,0.0725903582334758,0.00044776474436987235
the tempat is amazing. the food is of huge variety. the view and cleanliness are appreciated. the live music is very entertaining. food of all sorts are available. best tempat for foodies. a wajib dicoba in that area.,the is amazing the food is of huge variety the view and cleanliness are appreciated the live music is very entertaining food of all sorts are available best for foodies wajib coba in that area,Neutral,Positive,0.01810516010607604,0.0758593344509881,0.906035505442936
