Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
asli bagus bgt,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bagus bangett makasii dpt hadiah dr tokpedddddtidak menerawang ukuran sesuai ringan dipakai warnanya bagus bahan menyerap keringat jahitannya rapi,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
paket cepat sampai bagus danrapih trimakasih kakak warnanya bagus ukuran sesuai jahitannya rapi,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
lumayan bagus bahan a cpt jga proses pengiriman a,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
barang bagus meskipun agak panas,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
bahan menyerap keringat ringan dipakai,unknown,3,Tokopedia,Neutral,Bentuk,No,Fashion,No
semurah ini dan sebagus ini maaf ya telat baru ada kuota bajunya lagi dijemur ringan dipakai jahitannya rapi ukuran sesuai warnanya bagus bahan menyerap keringat tidak menerawang,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bagus sangat cepat sampai barang juga daster bali adem di pakainya barang sesuai keinginan terimakasih tokopedia,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
sesuai foto sampainya lebih cepat dari yg dijadwalkan,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
ringan dipakai jahitannya rapi warnanya bagus,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
jahitannya rapi warnanya bagus,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
bahan nya bagus banget,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
pengiriman cepat packaging rapi produk sesuai pesanan kualitas produk sesuai harga,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
enakkk dipakenyaa bahannya bagus bahannya adem modelnya kekinian tidak menerawang warnanya cantik jahitannya rapi enak dipakai,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bahannya adem enak dipakai modelnya kekinian jahitannya rapi bahan menyerap keringat tidak menerawang,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bahannya adem stretch worth to buy utk harga segini yg hitam lebih bagus dibanding yg putih,unknown,5,Tokopedia,Positive,Harga,No,Fashion,No
kaosnya enak di pakainya,unknown,4,Tokopedia,Positive,Rasa,No,Fashion,No
ukuran sesuai cuma agak tipis mgkn krn warna putih sesuai lah utk hrg segitu tq selller,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
cepet pengiriman nya bahannya lumayan tebel mudah2an nyerap keringet,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
kualitas bahan bagus nyaman dipakai tidak menerawang,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
nyaman dipakai kualitas bahan bagus bahannya adem,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
kualitas bahan bagus nyaman dipakai jahitannya rapi warnanya cantik ukuran sesuai bahannya lembut model celananya cantik,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
kualitas bahan bagus nyaman dipakai jahitannya rapi ukuran sesuai warnanya cantik bahannya lembut bahannya adem tidak menerawang bahan menyerap keringat,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
paket telah sampai sesuai hargalah,unknown,4,Tokopedia,Positive,Harga,No,Fashion,No
warnanya agak kurang sesuai gambar tapi overall bagus,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
bahan adem tapi tipis sekali terawang klo dipakai sesuai dg harga lah bahannya adem,unknown,3,Tokopedia,Neutral,Bentuk,No,Fashion,No
jahitannya rapi warnanya cantik ukuran sesuai semoga tetep amanah sukses selalu mksh,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bagus sesuai gambar mantapp,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
jahitannya rapi ukuran sesuai modelnya cantik warnanya cantik nyaman dipakai bahannya adem,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
jahitannya rapi warnanya cantik bahannya lembut ukuran sesuai nyaman dipakai modelnya cantik bahannya adem,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
real pict pengiriman cepat pengemasan rapi worth it lah hrga segitu pasti next order,unknown,4,Tokopedia,Positive,Harga,No,Fashion,No
barang bagus kiriman cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai harga lumayan bagus,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
barang sesuai harga,unknown,4,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
kualitas sesuai harga respon seller ok tks,unknown,4,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
barang sudah diterima sesuai deskripsi repon cepat paking bagus terima kasih,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
packing rapi respon cepatt,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai deskripsi,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
harga kualitas barang sesuai terima kasih seller sukses tokopedia,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
murah cepat sesuai,unknown,4,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
barangnya cepat sampai terimakasih,unknown,4,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
order 2pcs sempat khawatir krn pas sampai sudut packing bubble wrap agak robek sptnya sempat terbanting kotaknya jg penyok2 tp alhamdulillah warna biru berfungsi dgn baik walaupun tutup bagian bwhnya sempat agak lepas warna hitam hidup mati suara jg kurang nyaring stlh di charge sempat sesekali hidup mati alhamdulillah suara agak gedean walaupun tdk senyaring warna biru overall lumayan bagus sesuai harga terimakasih,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai pesanan,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
lansung coba positive bos,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
udah dateng proses cepet thankyouu,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
barang sesuai gambar sipp,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang berfungsi dengan baik recommended seller,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
thanks barang udh sampe cepet bgd tp maaf blm coba barangnya dan blm sempat foto kurir juga oke thanks gan moga bermanfaat,unknown,4,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
barang bagus dan cepat sekali sampainya ke cianjur hanya hari best seller,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
mantap pengiriman luarbiasa cepat barang oke,unknown,4,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
barang cepat datang respon penjual bagus dan semoga bisa,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
berfungsi dengan baik,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
paking rapih kondisi barang datang mantap kualitas sesuai harga joss,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
fast respond packingnya bagus rapih barang yg dikirim sesuai pesanan terima kasih,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bagus simple cuma menurut saya kurang keras suaranya tapi bagus,unknown,4,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
pengiriman cepat packing rapih dan aman kualitas suara standar sebanding dengan harga,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bagus mantab jernih,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang bagus banget asli dengan harga sgni dpt quality wireless microphone kek gni the best,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
produk mantap packingnya bagus,unknown,5,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
pesanan sdh diterima dlm keadaan baik dan cpt sampainya dpt bonus stik terima kasih seller dan kurir,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
produk sudah diterima dan dicek sesuai dengan deskripsi dan gambar produk sudah dites dicoba dan dapat berfungsi baik,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
pengiriman barang cepat dan sesuai spec barang,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai keinginan thx toko pedia,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sudah sampai nanti di update bintang mau cek kondisi barang dulu,unknown,4,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
lumayan lah buat pemanasan,unknown,4,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
barang sesuai thank you,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bagus barangnya cocok untuk latihan sticking ini untuk anak saya,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bagus barang sampai cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
trima kasih szsdrum barang sdh sampai sukses terus szsdrum,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
pantulan bagus lumayan lah,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sudah di terima cuman ini ada bagian yang ngelupas di kayunya tp ok lah terima kasih,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
safety packaging terima kasih banyak semoga awet top seller,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang bagus packing rapih mantap biar bintang yang berbicara,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
saya puas barangnya bagus sampai saat tidak ada masalah,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
produknya bagus dan berfungsi dengan baik,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
positive product sesuai deskripsi,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sudah di trima dgn baik dan rapi suara nya oke thanks,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barangnya ga dikirim sampai hari ini,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
tidak sesuai ekspektasi suara mic tetap kecil ga ada perubahan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
mengecewakan belanja disini barang tidak sampai ganti2kurir gak jelas penjual gak koperatif,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
penjual adalah calo jual barang orang lain di chat gak jelas hati2lah,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
ngga cocok sama hp realme pro ngga konek manual pake bahasa china sulit dipahami,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
gk nyalah parah,unknown,2,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
deskripsi produk tdk jelas usb tdk cocok di hp samsung,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
pas pertama datang barang nggak berfungsi coba2 lagi akhirnya sempat berfungsi suara keterima dgn baik transaksi langsung saya klik selesai tapi besoknya ternyata error lagi sampai sekarang sebetulnya di sisi penjual nggak ada masalah pertanyaan dijawab dgn baik cuma produk error setlh transaksi diklik selesai nggak yakin juga bakal bisa diretur kepaksa ulasan diedit jadi bintang jadi balik lagi deh pake yg model kabel,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
barang nya sdh di coba tapi tdk bisa berpungsi dgn baik nggak bisa conek dgn iphone sy,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
baru dipake 6x charger indikator udh ga nyala udh ga bisa dipake gimana ini sampe sekarang belum ada tindakan nyata pengurusan garansi,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
barang rusak di jual emang ngehek,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
produk ada goresan ga rapi dan ada kotoran di pinggirannya kiriman cepat smpe,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
barangnya bgus cman saya kurang puas dgn pakingya gak rapi sama sekali sticknyapun cpot tolong perbaiki lagi byar tokonya laris,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
kurang suka bau karetnya sangat menyengat,unknown,2,Tokopedia,Negative,Rasa,No,Hobi & Hiburan,No
barang sampainya lama sekali respon penjual lambat mengecewakan,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
qualitas jelek sekali bau seperti cat pad ya bergelombang,unknown,1,Tokopedia,Negative,Rasa,Yes,Hobi & Hiburan,No
pengirimannya sih cepat tapi barangnya bruntusan gitu teman saya juga beli drum pad bahan karet dari malang tapi alus kok ini yg saya beli malah bruntusan begitu ekspetasi saya tadinya bagus malah dapatnya yg jelekkan tdk sesuai foto yg di pajang oleh penjual,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,Yes
barang tidak sesuai dengan yg di iklankan seperti nya bekas,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
barang tidak sesuai gambar yang ditawarkan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
banyak yang tergores seperti bekas habis itu bagian bawah kayunya patah,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
maap agak kecewa krn yg saya terima beda sama gambar bagian alas tdk bevel spt gambar,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
kata teman yg terjun di dunia musik barangnya kurang memuaskan mohon diperbaiki lagi produknya thx,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
kondisi drum pad nggak rapih masih banyak lem belepotan,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
file cd kosong tidak rekomendasi,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
respon sangat lama sekali no recomended,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
barang tidak sesuai dengan warna saya mesan hitam di kasih warna brown pengiriman lama tp barang bagus,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
sangat tidak recommended,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
pianika awalnya tuts nada ga bunyi lalu suaranya kecil dan hilang di chat no respon padahal lagi online,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
pesan warna biru dikirim warna pink padahal buat anak cowok packing lelet sampai jam kecewa,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
seller kurang komunikatif saya pesan warna biru tapi dikirim warna pink dan tanpa pemberitahuan sebelumnya karena saya beli untuk kado jadi tidak utk digunakan sendiri mohon kedepannya diperbaiki,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
selangnya robek tasnya jg robel di sudut,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
barang yang diterima dalam kondisi yang tidak diinginkan pecah di salah satu tuts nya,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
gk di kirim uang gojek hilang dehhh,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
customer servis pesan same day delivery baru nyampe besoknya itu pun malam ketika di komplen cuci tangan ga mau tau really negative ga akan beli barang lagi di tokopedia,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
barang minggu baru nyampe itu pun saya harus 2x ke jne pedati urusin baru barang sampai evaluasi bos biar nggk gini lagi cape ribet urusinnya nggk dpt apa2,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
saat di charger kenapa gak bisa hidup tolong beri solusi saya tidak bisa pake,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
kecewa suara rekaman kecil sekali,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
sayang sekali mau tukar kerana ada yg tak fungsi tapi mahal di ongkir,unknown,2,Tokopedia,Negative,Harga,No,Hobi & Hiburan,No
build quality kurang ok,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
kualitas jelek suara mic udah max suara kecil,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
kecewa sama barangnya suara yang di keluarin ga bisa gede padahal udah paling maksimal,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
barang tidak bisa di atur echo sudah di putar tpi tetep tidak ada effect tombol joga tidak bisa di pencet pokoknya mengecewakan,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
produk tiruan cacad gx bisa ricord untuk pembeli lain sebaiknya jangan beli produk ini kalo tidak ingin rugi lebih baik beli merk taffware atau taffstudio yang sudah lama produksi v8 casing boleh sama tp kualitas jauh sekali dri pada buang buang duit clip on aja bisa ricord suara ini suondcard gx bisa product sangat gx jelas,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
noise banget suranyaa gabisa dipake,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
lubang microfonnya error bunyi nging terus jadi gabisa dipakai,unknown,2,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
tidak untuk rekomended suara ancur nois nya kacau nyesel kualitas ga bagus ga kepake,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
ga bisa di pakai,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
sesuai dengan harga kualitas sangat buruk pas saya colok ke komputer saya terus colokin headphone jack ke port headphone jack di usb nya saya punya headset nyala yang kanan doang headset saya pas dicolokin di hedphone jack biasa dua dua nya nyala kualitas mic juga sangat buruk bener bener jangan beli beli vention sound card aja kualitas lebih bagus tapi lebih mahal sedikit apalagi tidak sesuai dengan foto keliatan lebih murah aduh saya ilang ribuan untuk ini,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
beli baru hari pake stik yg 1nya malah eror suka mencet sendiri kecewa dah,unknown,2,Tokopedia,Negative,Lainnya,Yes,Elektronik,Yes
tiba tiba patah dasar baut patah ane lem aja moga masih bisa terpakai mo di balikin rugi di ongkir terima nasib aja,unknown,1,Tokopedia,Negative,Rasa,No,Elektronik,No
barang yang sampai cacat tidak ngisi baterai stick nya,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
bisa hidup tapi ga bisa ngecharge di biarkan seharian batetai tidak terisi berharap banyak sama alat ini supaya stick nya anak anak bisa terpakai nya,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
charging awal dkrim tp indikator ga nyala dgnti charging baru tp seluruh ongkir dibebankan k konsumen,unknown,2,Tokopedia,Negative,Harga,No,Elektronik,No
respon baik packing baik tapi perlu para pembeli tahu kalau barang ini ada masalah harus kirim ke medan pas ada masalah waduh ngotot nya minta ampun coba pikir pakai logika mana ada firmware update no dan setelah update bisa hilang dan update lagi herannya kaga percaya sama costumer yang beli barang dan bayar ongkir ke medan akhirnya barang tetap tidak di perbaiki atau di tukar alasannya di periksa di sana tidak ada masalah ya silahkan saja buat yang mau belanja tapi tolong teliti,unknown,3,Tokopedia,Neutral,Harga,No,Elektronik,No
ternyata stick ga dikirim pake dus nya kyk beli barang bekas ga sesuai deskripsi,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
beli dua yang satu jelek eror sama analog g bisa balik lagi kecewa saya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
tulisannya 64gb tapi isinya cuma 8gb disuruh di cek kagak di cek cape dweh,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
